crime_id,category,month,location_type,latitude,longitude,street_name,outcome_category,outcome_date
116123991,other-theft,2024-01,Force,51.512117,-0.123121,On or near Shopping Area,Investigation complete; no suspect identified,2024-01
116122389,other-theft,2024-01,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-02
116122493,other-theft,2024-01,Force,51.512408,-0.119910,On or near Catherine Street,Investigation complete; no suspect identified,2024-02
116117228,other-theft,2024-01,Force,51.514882,-0.117185,On or near Portsmouth Street,Investigation complete; no suspect identified,2024-01
116117715,other-theft,2024-01,Force,51.516341,-0.120151,On or near Nightclub,Investigation complete; no suspect identified,2024-01
116098101,other-theft,2024-01,Force,51.514777,-0.121859,On or near Great Queen Street,Investigation complete; no suspect identified,2024-02
116099269,other-theft,2024-01,Force,51.510389,-0.124157,On or near Bedford Street,Investigation complete; no suspect identified,2024-01
116101004,other-theft,2024-01,Force,51.518165,-0.120018,On or near Catton Street,Investigation complete; no suspect identified,2024-02
116099856,other-theft,2024-01,Force,51.514882,-0.117185,On or near Portsmouth Street,Unable to prosecute suspect,2024-03
116101660,other-theft,2024-01,Force,51.517786,-0.107682,On or near B521,Status update unavailable,2024-05
116103262,other-theft,2024-01,Force,51.507832,-0.123383,On or near Villiers Street,Status update unavailable,2024-05
116103453,other-theft,2024-01,Force,51.512117,-0.123121,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
116103501,other-theft,2024-01,Force,51.509491,-0.125924,On or near William Iv Street,Investigation complete; no suspect identified,2024-01
116103601,other-theft,2024-01,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-03
116142358,other-theft,2024-01,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-01
116137089,other-theft,2024-01,Force,51.517846,-0.109164,On or near Holborn,Investigation complete; no suspect identified,2024-01
116137315,other-theft,2024-01,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-01
116128767,other-theft,2024-01,Force,51.508087,-0.124122,On or near Nightclub,Status update unavailable,2024-05
116130095,other-theft,2024-01,Force,51.516341,-0.120151,On or near Nightclub,Investigation complete; no suspect identified,2024-02
116156517,other-theft,2024-01,Force,51.511022,-0.119880,On or near Strand,Unable to prosecute suspect,2024-02
116148695,other-theft,2024-01,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-01
116149841,other-theft,2024-01,Force,51.512117,-0.123121,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
116149929,other-theft,2024-01,Force,51.510345,-0.122502,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-02
116151510,other-theft,2024-01,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-01
116153988,other-theft,2024-01,Force,51.514777,-0.121859,On or near Great Queen Street,Investigation complete; no suspect identified,2024-01
116154705,other-theft,2024-01,Force,51.519905,-0.102477,On or near Greenhill Rents,Investigation complete; no suspect identified,2024-01
116130796,other-theft,2024-01,Force,51.519320,-0.103553,On or near Nightclub,Investigation complete; no suspect identified,2024-01
116132164,other-theft,2024-01,Force,51.519400,-0.107917,On or near Greville Street,Unable to prosecute suspect,2024-02
116094077,other-theft,2024-01,Force,51.517274,-0.115500,On or near Newman's Row,Investigation complete; no suspect identified,2024-01
116115174,other-theft,2024-01,Force,51.511103,-0.113723,On or near Temple,Investigation complete; no suspect identified,2024-01
116162294,other-theft,2024-01,Force,51.512117,-0.123121,On or near Shopping Area,Investigation complete; no suspect identified,2024-01
116161357,other-theft,2024-01,Force,51.514044,-0.117666,On or near Supermarket,Investigation complete; no suspect identified,2024-01
116093773,other-theft,2024-01,Force,51.514064,-0.118890,On or near Kean Street,Investigation complete; no suspect identified,2024-01
116153116,other-theft,2024-01,Force,51.507420,-0.101655,On or near Castle Yard,Investigation complete; no suspect identified,2024-01
116113392,other-theft,2024-01,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-01
116116502,other-theft,2024-01,Force,51.512802,-0.123770,On or near James Street,Investigation complete; no suspect identified,2024-01
116109441,other-theft,2024-01,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-01
116126144,other-theft,2024-01,Force,51.512166,-0.123818,On or near Shopping Area,Investigation complete; no suspect identified,2024-01
116126222,other-theft,2024-01,Force,51.510389,-0.124157,On or near Bedford Street,Investigation complete; no suspect identified,2024-01
116152847,other-theft,2024-01,Force,51.507725,-0.125708,On or near Corner House Street,Investigation complete; no suspect identified,2024-01
116131699,other-theft,2024-01,Force,51.510373,-0.120887,On or near Savoy Court,Investigation complete; no suspect identified,2024-01
116146719,other-theft,2024-01,Force,51.509491,-0.125924,On or near William Iv Street,Investigation complete; no suspect identified,2024-01
116091145,other-theft,2024-01,Force,51.512117,-0.123121,On or near Shopping Area,Investigation complete; no suspect identified,2024-01
116113713,other-theft,2024-01,Force,51.513715,-0.120101,On or near Drury Lane,Investigation complete; no suspect identified,2024-01
116144044,other-theft,2024-01,Force,51.508087,-0.124122,On or near Nightclub,Investigation complete; no suspect identified,2024-01
116092678,other-theft,2024-01,Force,51.519774,-0.103794,On or near Farringdon,Investigation complete; no suspect identified,2024-01
116097821,other-theft,2024-01,Force,51.509044,-0.123247,On or near John Adam Street,Investigation complete; no suspect identified,2024-01
116111961,other-theft,2024-01,Force,51.510389,-0.124157,On or near Bedford Street,Investigation complete; no suspect identified,2024-01
116127365,other-theft,2024-01,Force,51.512980,-0.124210,On or near Covent Garden,Investigation complete; no suspect identified,2024-01
116130889,other-theft,2024-01,Force,51.510759,-0.123061,On or near Maiden Lane,Investigation complete; no suspect identified,2024-02
116150879,other-theft,2024-01,Force,51.511630,-0.121916,On or near Shopping Area,Investigation complete; no suspect identified,2024-03
116139780,other-theft,2024-01,Force,51.508094,-0.106685,On or near Upper Ground,Investigation complete; no suspect identified,2024-02
116092284,other-theft,2024-01,Force,51.507420,-0.101655,On or near Castle Yard,Investigation complete; no suspect identified,2024-02
116161049,other-theft,2024-01,Force,51.508351,-0.108355,On or near Conference/exhibition Centre,Investigation complete; no suspect identified,2024-02
116162422,other-theft,2024-01,Force,51.512802,-0.123770,On or near James Street,Investigation complete; no suspect identified,2024-02
116161561,other-theft,2024-01,Force,51.511096,-0.122226,On or near Southampton Street,Court result unavailable,2024-10
116097146,other-theft,2024-01,Force,51.507466,-0.108441,On or near Broadwall,Investigation complete; no suspect identified,2024-03
115992142,other-theft,2024-01,Force,51.519961,-0.094130,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-07
115991793,other-theft,2024-01,Force,51.518700,-0.101359,On or near Parking Area,Investigation complete; no suspect identified,2024-10
115991895,other-theft,2024-01,Force,51.513188,-0.091947,On or near Pancras Lane,Court result unavailable,2025-04
115992115,other-theft,2024-01,Force,51.513515,-0.101589,On or near Ludgate Square,Investigation complete; no suspect identified,2024-10
116162377,other-theft,2024-01,Force,51.518405,-0.119302,On or near Procter Street,Court result unavailable,2024-12
116110325,other-theft,2024-01,Force,51.514621,-0.122802,On or near Dryden Street,Investigation complete; no suspect identified,2024-04
116115846,other-theft,2024-01,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-04
116130904,other-theft,2024-01,Force,51.508409,-0.123461,On or near Buckingham Street,Unable to prosecute suspect,2024-11
116135533,other-theft,2024-01,Force,51.517846,-0.109164,On or near Holborn,Investigation complete; no suspect identified,2024-03
116155809,other-theft,2024-01,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-03
116150615,other-theft,2024-01,Force,51.519774,-0.103794,On or near Farringdon,Unable to prosecute suspect,2024-05
116092416,other-theft,2024-01,Force,51.512802,-0.123770,On or near James Street,Investigation complete; no suspect identified,2024-04
116148117,other-theft,2024-01,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-03
116138319,other-theft,2024-01,Force,51.514777,-0.121859,On or near Great Queen Street,Investigation complete; no suspect identified,2024-02
116118558,other-theft,2024-01,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-02
116129443,other-theft,2024-01,Force,51.514621,-0.122802,On or near Dryden Street,Investigation complete; no suspect identified,2024-02
116098752,other-theft,2024-01,Force,51.509491,-0.125924,On or near William Iv Street,Investigation complete; no suspect identified,2024-02
116146415,other-theft,2024-01,Force,51.518231,-0.112953,On or near Southampton Buildings,Investigation complete; no suspect identified,2024-02
116100918,other-theft,2024-01,Force,51.515869,-0.121554,On or near Parker Street,Investigation complete; no suspect identified,2024-02
116110383,other-theft,2024-01,Force,51.514625,-0.118017,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-02
116110067,other-theft,2024-01,Force,51.518165,-0.120018,On or near Catton Street,Investigation complete; no suspect identified,2024-02
115992043,other-theft,2024-01,Force,51.518700,-0.101359,On or near Parking Area,Investigation complete; no suspect identified,2024-03
115992283,other-theft,2024-01,Force,51.513515,-0.101589,On or near Ludgate Square,Investigation complete; no suspect identified,2024-03
116177831,other-theft,2024-01,Force,51.514770,-0.101292,On or near Amen Court,Investigation complete; no suspect identified,2024-01
126015274,other-theft,2024-01,BTP,51.512981,-0.124166,Covent Garden (lu Station),Status update unavailable,2024-05
116111761,other-theft,2024-01,Force,51.512863,-0.120842,On or near Russell Street,Investigation complete; no suspect identified,2024-01
116090237,other-theft,2024-01,Force,51.518165,-0.120018,On or near Catton Street,Investigation complete; no suspect identified,2024-01
116127054,other-theft,2024-01,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-01
116131796,other-theft,2024-01,Force,51.513075,-0.118888,On or near Theatre/concert Hall,Investigation complete; no suspect identified,2024-02
116122787,other-theft,2024-01,Force,51.517114,-0.119009,On or near Gate Street,Court result unavailable,2024-10
116101704,other-theft,2024-01,Force,51.517846,-0.109164,On or near Holborn,Investigation complete; no suspect identified,2024-01
116096457,other-theft,2024-01,Force,51.513286,-0.100201,On or near Dean's Court,Investigation complete; no suspect identified,2024-01
116096754,other-theft,2024-01,Force,51.517114,-0.119009,On or near Gate Street,Investigation complete; no suspect identified,2024-02
116127421,other-theft,2024-01,Force,51.514882,-0.117185,On or near Portsmouth Street,Investigation complete; no suspect identified,2024-01
116097890,other-theft,2024-01,Force,51.512802,-0.123770,On or near James Street,Status update unavailable,2024-05
116127355,other-theft,2024-01,Force,51.512133,-0.117918,On or near Montreal Place,Investigation complete; no suspect identified,2024-02
116130396,other-theft,2024-01,Force,51.507415,-0.105835,On or near Supermarket,Investigation complete; no suspect identified,2024-01
116090078,other-theft,2024-01,Force,51.509786,-0.124658,On or near Police Station,Investigation complete; no suspect identified,2024-01
116130129,other-theft,2024-01,Force,51.512117,-0.123121,On or near Shopping Area,Investigation complete; no suspect identified,2024-01
116090697,other-theft,2024-01,Force,51.518405,-0.119302,On or near Procter Street,Investigation complete; no suspect identified,2024-02
116098575,other-theft,2024-01,Force,51.511630,-0.121916,On or near Shopping Area,Investigation complete; no suspect identified,2024-01
116103377,other-theft,2024-01,Force,51.508409,-0.123461,On or near Buckingham Street,Investigation complete; no suspect identified,2024-02
116143907,other-theft,2024-01,Force,51.513777,-0.123456,On or near B402,Investigation complete; no suspect identified,2024-01
116158160,other-theft,2024-01,Force,51.511022,-0.119880,On or near Strand,Investigation complete; no suspect identified,2024-01
116138347,other-theft,2024-01,Force,51.515447,-0.114293,On or near Serle Street,Investigation complete; no suspect identified,2024-01
116137286,other-theft,2024-01,Force,51.513715,-0.120101,On or near Drury Lane,Investigation complete; no suspect identified,2024-01
116104066,other-theft,2024-01,Force,51.513515,-0.101589,On or near Ludgate Square,Status update unavailable,2024-05
116104296,other-theft,2024-01,Force,51.514044,-0.117666,On or near Supermarket,Investigation complete; no suspect identified,2024-02
116105087,other-theft,2024-01,Force,51.519774,-0.103794,On or near Farringdon,Investigation complete; no suspect identified,2024-01
116136860,other-theft,2024-01,Force,51.518281,-0.111596,On or near Chancery Lane,Investigation complete; no suspect identified,2024-01
